X,Y,objectid,uri,name,feature_date,feature_source,attribute_date,attribute_source,source_ufi,source_jurisdiction,custodian_agency,custodian_licensing,loading_date,building_id,operationalstatus,height,significance,address,suburb,site_class,local_construction_type,local_year_built,state,source_supply_date,featuresubtype
144.221573172,-37.394622543,2068,,BULLARTO,2008/08/04 00:00:00+00,,,,19385548,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.561195464,-37.423489348,2069,,MACEDON,2008/08/04 00:00:00+00,,,,19385551,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.946751076,-37.66606365,2070,,UPFIELD,2008/08/04 00:00:00+00,,,,19385554,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.919620931,-37.683038113,2071,,BROADMEADOWS,2008/08/04 00:00:00+00,,,,19385556,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.435935368,-37.687464588,2072,,BACCHUS MARSH,2008/08/04 00:00:00+00,,,,19385557,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.915861706,-37.695120438,2073,,JACANA,2008/08/04 00:00:00+00,,,,19385558,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.108255751,-37.703937122,2074,,GREENSBOROUGH,2008/08/04 00:00:00+00,,,,19385559,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.917225352,-37.704521412,2075,,GLENROY,2008/08/04 00:00:00+00,,,,19385560,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.009520237,-37.707886069,2076,,RUTHVEN,2008/08/04 00:00:00+00,,,,19385561,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.002777428,-37.728387057,2077,,REGENT,2008/08/04 00:00:00+00,,,,19385562,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.000533004,-37.738660989,2078,,PRESTON,2008/08/04 00:00:00+00,,,,19385563,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.000158687,-37.745553451,2079,,BELL,2008/08/04 00:00:00+00,,,,19385566,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.998582727,-37.755035805,2080,,THORNBURY,2008/08/04 00:00:00+00,,,,19385567,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.91620454,-37.755995618,2081,,ESSENDON,2008/08/04 00:00:00+00,,,,19385568,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.05395192,-37.763573147,2082,,EAGLEMONT,2008/08/04 00:00:00+00,,,,19385570,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.997063622,-37.764085675,2083,,CROXTON,2008/08/04 00:00:00+00,,,,19385571,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.995288646,-37.769852023,2084,,NORTHCOTE,2008/08/04 00:00:00+00,,,,19385572,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.0384826,-37.774949163,2085,,DAREBIN,2008/08/04 00:00:00+00,,,,19385573,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.958721647,-37.774971478,2086,,JEWELL,2008/08/04 00:00:00+00,,,,19385574,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.999237805,-37.780605234,2087,,WESTGARTH,2008/08/04 00:00:00+00,,,,19385577,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.194002285,-35.418920519,2088,,GOWANFORD,2019/10/15 00:00:00+00,,,,56884464,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.995423115,-37.788641423,2089,,CLIFTON HILL,2008/08/04 00:00:00+00,,,,19385580,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.862954278,-37.799241912,2090,,TOTTENHAM,2008/08/04 00:00:00+00,,,,19385581,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.925475228,-37.799520595,2091,,SOUTH KENSINGTON,2008/08/04 00:00:00+00,,,,19385582,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.228975998,-37.815877728,2092,,RINGWOOD,2008/08/04 00:00:00+00,,,,19385584,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.984101912,-37.816516843,2093,,JOLIMONT,2008/08/04 00:00:00+00,,,,19385585,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.140711519,-37.820764426,2094,,LABURNUM,2008/08/04 00:00:00+00,,,,19385586,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.036444619,-37.821453013,2095,,GLENFERRIE,2008/08/04 00:00:00+00,,,,19385587,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:39+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.098783783,-37.824131464,2096,,SURREY HILLS,2008/08/04 00:00:00+00,,,,19385588,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.068194925,-37.82587907,2097,,EAST CAMBERWELL,2008/08/04 00:00:00+00,,,,19385589,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.00755959,-37.827545065,2098,,BURNLEY,2008/08/04 00:00:00+00,,,,19385590,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.079665671,-37.868304748,2099,,ALAMEIN,2008/08/04 00:00:00+00,,,,19385593,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.062951858,-37.868943275,2100,,DARLING,2008/08/04 00:00:00+00,,,,19385594,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.343005461,-37.908102974,2101,,TECOMA,2008/08/04 00:00:00+00,,,,19385598,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.928200808,-37.730741515,2102,,PASCOE VALE,2008/08/04 00:00:00+00,,,,19385604,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.919164372,-37.765691211,2103,,MOONEE PONDS,2008/08/04 00:00:00+00,,,,19385606,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.992982042,-37.777830536,2104,,MERRI,2008/08/04 00:00:00+00,,,,19385607,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.992302392,-36.140312118,2105,,BONEGILLA,2021/04/08 00:00:00+00,,,,56884489,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.058229282,-37.859293195,2106,,GLEN IRIS,2008/08/04 00:00:00+00,,,,19385612,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.112095605,-37.873586564,2107,,JORDANVILLE,2008/08/04 00:00:00+00,,,,19385613,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.84751984,-37.846749857,2108,,PAISLEY,2019/10/15 00:00:00+00,,,,56884688,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.459393321,-37.930028783,2109,,LAKESIDE,2008/08/04 00:00:00+00,,,,19385619,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.455279841,-37.933851151,2110,,NOBELIUS,2008/08/04 00:00:00+00,,,,19385620,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.49888962,-37.962843814,2111,,LITTLE RIVER,2008/08/04 00:00:00+00,,,,19385623,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.414699959,-38.021762768,2112,,LARA,2008/08/04 00:00:00+00,,,,19385624,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.366074683,-38.050815319,2113,,BEACONSFIELD,2008/08/04 00:00:00+00,,,,19385626,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.807345299,-37.8548782,2114,,GALVIN,2019/10/15 00:00:00+00,,,,56884689,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.943315865,-37.601911878,2115,,CRAIGIEBURN,2008/08/04 00:00:00+00,,,,19385635,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.011888853,-37.694853966,2116,,KEON PARK,2008/08/04 00:00:00+00,,,,19385637,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.921521074,-37.717936732,2117,,OAK PARK,2008/08/04 00:00:00+00,,,,19385639,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
